education,income,recency,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_prods,num_deals_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,num_web_visits_month,complain,response,age,family_size,total_spending,days_as_customer,offers_responded_to,parental_status,cluster
2,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,68,1,1676,4414,5,0,0
3,77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,81,1,1735,4068,1,0,0
2,80982.0,48,505,137,401,104,22,22,3,11,5,11,5,1,0,65,3,1191,4334,0,1,2
3,22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,47,3,24,4094,0,1,1
4,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,0,55,3,1182,4380,2,1,2
2,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,54,2,1280,4168,0,0,0
2,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,1,67,1,1336,4390,1,0,0
3,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,0,59,4,749,4174,0,1,2
4,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,0,50,4,91,4018,0,1,1
4,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,0,77,3,414,4071,0,1,2
3,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,42,3,44,3970,0,1,1
3,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,56,4,63,3886,0,1,1
2,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,0,73,3,901,4244,0,1,0
1,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,0,49,4,38,4458,0,1,1
4,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,1,68,2,455,4273,1,1,2
4,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,1,75,2,775,4384,1,1,2
3,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,0,65,3,15,3895,0,1,1
2,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,51,3,38,4099,0,1,1
4,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,0,1,40,2,1512,3940,4,0,0
2,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,0,74,3,43,4328,0,1,1
2,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,47,2,42,4488,0,1,1
2,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,40,2,1089,3862,0,0,0
3,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,48,3,162,4450,0,1,1
2,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,73,1,1272,4305,0,0,0
2,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,1,42,2,1173,4401,1,0,0
3,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,0,50,3,816,3806,0,1,0
2,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,0,56,3,74,4252,0,1,1
2,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,70,3,134,4299,0,1,1
4,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,84,1,157,4153,0,0,1
2,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,0,48,3,561,4081,0,1,2
2,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,73,1,1336,3845,0,0,0
4,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,1,48,2,2092,4482,1,0,0
4,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,60,1,463,4015,0,0,2
4,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,74,1,1130,3854,0,0,0
2,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,48,3,20,3960,0,1,1
2,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,0,0,68,2,377,4412,1,1,2
2,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,1,34,1,1544,4229,2,0,0
4,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,74,3,138,3850,0,1,1
3,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,0,59,3,1012,4158,0,1,2
4,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,62,1,1766,4152,4,0,0
2,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,0,46,4,45,3809,0,1,1
2,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,1,72,3,161,4216,1,1,1
2,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,0,58,2,144,3972,0,1,1
2,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,77,2,1734,4106,0,0,0
2,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,0,52,3,823,4047,0,1,2
2,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,0,61,3,1138,3918,0,1,0
2,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,1,75,1,1429,4284,2,0,0
3,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,0,46,2,1371,3954,2,0,0
2,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,0,0,58,2,982,4297,1,1,2
2,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,0,0,41,2,44,3893,1,1,1
2,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,1,53,4,318,4341,1,1,2
2,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,0,49,3,434,4245,0,1,2
1,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,0,53,4,198,4031,0,1,1
2,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,0,55,3,359,4064,0,1,1
1,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,61,2,576,4493,0,0,0
4,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,0,56,3,88,4079,0,1,1
2,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,1,45,3,63,3877,1,1,1
3,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,0,1,40,2,27,4368,2,1,1
2,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,40,3,193,4284,0,1,1
4,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,1,50,2,101,4446,1,1,1
2,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,73,2,2211,3934,2,0,0
3,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,62,3,140,4181,0,1,1
2,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,0,49,3,415,4299,0,1,2
2,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,0,67,3,22,4349,0,1,1
2,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,0,46,4,263,4305,0,1,2
2,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,33,2,393,4169,0,0,1
2,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,38,3,147,4048,0,1,1
2,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,0,68,3,443,3874,0,1,2
4,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,1,61,1,1958,3992,2,0,0
3,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,0,53,3,174,4255,0,1,1
3,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,1,77,1,2217,4052,2,0,0
2,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,0,66,2,1691,3884,2,1,0
2,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,64,4,25,4235,0,1,1
1,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,0,1,44,2,809,3834,4,0,0
2,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,1,49,2,895,4466,2,0,0
4,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,0,49,3,484,4348,0,1,2
4,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,0,0,51,3,413,4326,1,1,2
1,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,0,44,2,331,3975,0,1,1
2,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,54,2,25,4275,0,1,1
4,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,57,2,13,3984,0,1,1
2,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,1,54,3,115,4458,1,1,1
2,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,58,1,16,3814,0,0,1
3,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,52,3,92,4081,0,1,1
2,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,0,47,3,52,4031,0,1,1
2,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,0,54,3,1464,4377,0,1,0
2,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,0,0,60,2,441,4298,1,1,2
4,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,0,65,2,283,4082,0,1,1
4,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,0,58,3,747,3916,0,1,2
2,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,66,1,1870,4202,0,0,0
2,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,38,2,165,4297,0,1,1
2,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,47,2,1941,4124,4,0,0
0,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,43,2,839,4315,0,0,0
2,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,1,66,1,1655,4488,1,0,0
1,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,49,4,23,4254,0,1,1
2,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,1,41,2,66,4282,1,0,1
2,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,0,57,4,37,4237,0,1,1
2,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,1,0,73,3,21,3888,0,1,1
2,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,0,52,5,22,4439,0,1,1
2,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,46,3,78,3934,0,1,1
3,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,42,3,79,4247,0,1,1
2,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,0,68,4,265,3956,0,1,2
3,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,0,72,3,1175,3941,0,1,2
4,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,0,59,3,1305,4295,0,1,2
3,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,45,3,46,3923,0,1,1
2,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,59,4,25,4271,0,1,1
2,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,71,1,46,4052,0,0,1
3,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,0,1,75,3,874,4457,2,1,2
1,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,39,3,100,4494,0,1,1
4,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,0,1,77,2,930,4273,2,1,2
2,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,0,69,3,868,4012,0,1,2
2,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,48,3,45,4026,0,1,1
2,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,0,49,3,1260,4223,0,1,2
2,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,0,0,40,3,414,4071,1,1,2
2,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,0,74,3,392,4003,0,1,2
2,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,0,47,4,1109,4430,0,1,2
2,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,0,73,2,639,4190,0,1,2
2,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,40,3,79,4255,0,1,1
2,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,0,0,42,2,1665,4303,1,0,0
2,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,33,1,692,4220,0,0,0
2,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,0,54,4,1392,4439,0,1,2
2,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,43,3,44,4009,0,1,1
3,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,45,3,50,4007,0,1,1
2,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,53,3,467,4453,0,1,2
2,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,54,2,223,4008,0,1,1
2,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,0,65,3,158,3817,0,1,1
2,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,51,2,1211,4088,2,0,0
2,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,0,1,54,2,1575,4478,1,1,0
1,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,77,2,1208,3981,0,0,0
2,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,0,0,73,4,43,4274,0,1,1
2,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,0,0,49,3,527,4077,1,1,2
2,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,0,0,65,2,932,3804,0,1,2
3,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,0,0,69,3,71,3824,0,1,1
2,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,0,0,71,4,54,3800,0,1,1
2,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,59,1,129,4264,0,0,1
2,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,51,2,1615,4428,0,1,2
4,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,48,2,1034,4140,0,1,2
2,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,0,0,74,3,1088,4337,0,1,2
3,51381.5,52,375,42,48,94,66,96,7,4,10,4,3,0,0,55,4,721,4204,0,1,2
2,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,55,3,137,3981,0,1,1
4,51381.5,82,23,0,15,0,2,7,2,3,0,3,6,0,0,43,2,47,4191,0,1,1
4,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,42,2,1244,4044,0,0,0
2,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,0,46,4,41,4330,0,1,1
2,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,50,3,1174,4483,0,1,2
2,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,0,73,2,993,4336,0,1,0
2,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,76,2,100,4093,0,0,1
4,77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,72,3,1680,4405,0,1,2
2,31761.0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,40,3,98,3882,0,1,1
2,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,45,3,48,4050,0,1,1
2,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,0,0,75,3,519,4125,0,1,2
2,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,0,0,68,3,715,3983,0,1,0
2,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,55,3,37,4084,0,1,1
4,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,1,37,1,653,4332,1,0,0
2,69520.0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,41,2,1455,4154,0,0,0
2,64713.0,11,180,60,241,13,54,54,2,5,5,7,4,0,1,54,2,602,3939,1,1,2
3,27889.0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,47,3,26,4156,0,1,1
0,22123.0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,64,1,102,3891,0,0,1
2,51381.5,82,71,1,16,0,0,9,4,2,1,3,8,0,0,53,4,97,4280,0,1,1
3,51381.5,83,161,0,22,0,0,24,2,4,1,4,6,0,0,70,3,207,4168,0,1,1
2,27803.0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,51,3,176,4469,0,1,1
2,51381.5,95,264,0,21,12,6,147,3,6,1,5,7,0,0,69,2,450,4051,0,1,2
2,51651.0,32,293,6,23,13,6,92,4,6,2,5,8,0,0,64,3,433,4396,0,1,2
2,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,36,2,1366,4329,0,0,0
3,51381.5,75,532,126,490,164,126,126,1,5,5,11,1,0,1,81,1,1564,4039,2,0,0
2,56796.0,24,656,38,161,62,47,37,3,8,9,7,7,0,0,55,3,1001,4295,0,1,2
1,87000.0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,32,2,961,4358,0,0,0
2,79823.0,6,835,73,380,114,73,43,1,6,9,7,2,0,0,65,3,1518,3887,1,1,0
2,30828.0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,44,2,56,4065,0,1,1
3,34109.0,39,9,1,5,2,1,4,1,0,0,3,4,0,0,53,3,22,4032,0,1,1
3,53367.0,2,229,7,140,10,3,11,7,5,1,8,7,0,1,50,3,400,4099,1,1,2
0,22390.0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,55,2,26,4048,0,0,1
2,71322.0,31,121,24,124,24,15,42,1,4,1,7,2,0,0,48,3,350,3855,0,1,1
2,79244.0,58,471,102,125,212,61,245,1,4,10,7,1,0,1,31,1,1216,4354,3,0,0
3,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,0,1,75,3,874,4457,2,1,2
4,48699.0,90,26,1,10,2,0,1,1,1,0,3,5,0,0,74,4,40,4201,0,1,1
2,80144.0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,49,2,1367,4069,0,0,0
2,54252.0,25,178,4,26,8,4,44,5,4,1,5,6,0,0,68,3,264,4194,0,1,2
3,81929.0,60,1486,55,278,49,0,185,2,4,4,10,6,0,1,48,3,2053,4435,3,1,0
2,76068.0,67,1115,12,128,33,12,76,1,2,3,4,6,0,0,49,3,1376,4374,2,1,2
3,53204.0,40,29,0,8,2,0,6,1,1,0,3,4,0,0,48,4,45,3898,0,1,1
4,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,0,0,75,3,976,3835,0,1,2
1,14796.0,1,13,3,8,7,4,16,2,1,0,3,9,0,1,40,3,51,4447,1,1,1
4,78128.0,89,934,24,230,16,24,36,2,8,4,6,3,0,0,50,3,1264,3927,2,1,2
0,14188.0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,52,2,75,4283,0,0,1
0,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,38,3,57,4405,0,1,1
3,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,62,3,140,4181,0,1,1
2,72967.0,1,158,35,179,0,0,125,2,7,2,8,5,0,1,54,2,497,4358,2,1,2
3,48150.0,24,173,2,39,3,2,47,3,5,1,4,7,0,0,75,3,266,4183,0,1,2
2,82332.0,89,830,59,968,51,79,19,1,5,3,12,2,0,1,63,1,2006,4447,2,0,0
2,58275.0,48,189,10,253,56,43,64,6,8,2,7,7,0,0,69,3,615,4189,0,1,2
4,44953.0,31,728,17,133,11,8,124,1,7,3,13,6,0,0,43,2,1021,4352,1,0,0
2,34587.0,68,7,2,9,2,0,2,2,1,0,3,4,0,0,71,4,22,3841,0,1,1
3,43018.0,46,35,4,17,7,6,64,1,2,2,2,5,0,0,50,3,133,4037,0,1,1
3,45736.0,92,188,3,180,20,3,43,5,7,1,6,7,0,0,70,3,437,4137,0,1,2
3,66476.0,80,742,28,152,25,9,57,2,6,8,10,4,0,0,55,3,1013,4004,0,1,2
1,27733.0,16,0,7,5,26,2,17,2,2,0,3,7,0,0,43,3,57,4104,0,1,1
4,69805.0,50,750,71,174,13,10,20,2,6,8,11,2,0,0,72,3,1038,3956,0,1,2
3,72217.0,93,816,42,450,55,56,154,1,3,10,8,2,0,0,62,1,1573,4242,0,0,0
2,25818.0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,53,2,28,4416,0,1,1
3,37509.0,24,37,5,56,12,8,5,2,3,0,4,7,0,0,48,3,123,4452,0,1,1
1,25176.0,79,4,0,4,0,0,5,1,1,0,2,7,0,0,48,4,13,4120,0,1,1
2,43586.0,26,99,2,11,4,0,16,3,3,0,4,8,0,0,44,3,132,4465,0,1,1
1,53230.0,86,176,72,98,136,21,229,4,5,2,12,5,0,0,68,3,732,4492,0,1,2
2,50116.0,68,54,0,10,0,0,2,2,1,0,4,5,0,0,67,4,66,3806,1,1,1
2,84906.0,98,997,15,414,99,30,76,1,5,6,12,2,0,0,52,2,1631,4065,3,0,0
2,61286.0,34,356,0,107,19,9,117,2,7,1,8,5,0,0,58,3,608,4128,0,1,2
4,82333.0,60,1311,0,359,46,89,17,1,4,3,10,2,0,1,38,2,1822,4253,2,0,0
4,65220.0,3,890,63,292,0,25,12,4,8,4,7,6,0,1,59,2,1282,4461,1,0,2
2,33590.0,65,4,0,2,0,0,2,1,1,0,2,7,0,0,50,5,8,4035,0,1,1
2,30992.0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,48,2,43,4230,0,1,1
3,72309.0,64,960,0,883,50,38,0,1,5,6,8,3,0,1,48,1,1931,4272,2,0,0
4,156924.0,85,2,1,2,1,1,1,0,0,0,0,0,0,0,75,2,8,4101,0,0,1
0,16005.0,69,1,3,2,20,30,47,3,2,1,2,8,0,0,44,3,103,4481,0,1,1
3,65487.0,48,240,67,500,199,0,163,3,3,5,6,2,0,0,67,1,1169,3967,0,0,0
2,58692.0,21,301,11,61,4,7,11,1,8,2,4,7,0,0,59,3,395,3881,0,1,2
2,40590.0,30,154,0,50,6,11,37,5,3,4,3,6,0,0,55,3,258,4067,1,1,2
2,20587.0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,54,2,25,3846,0,1,1
3,62637.0,76,104,12,48,4,12,5,1,2,2,5,2,0,0,70,2,185,3917,0,1,1
3,29435.0,11,70,3,37,4,2,64,4,3,2,2,9,0,1,58,3,180,4489,1,1,2
2,19346.0,26,2,0,9,3,6,2,1,1,0,3,8,0,0,50,2,22,3947,0,1,1
2,35788.0,34,23,2,11,3,1,4,2,2,0,3,6,0,0,53,4,44,3954,0,1,1
2,36997.0,72,43,4,12,8,0,27,5,2,1,4,5,0,0,56,3,94,4310,0,1,1
2,23539.0,13,4,24,11,16,1,25,1,2,0,4,6,0,0,67,2,81,3918,0,0,1
2,65333.0,58,654,7,92,0,15,30,7,9,4,8,6,0,0,51,2,798,3960,2,1,2
2,78499.0,12,912,72,170,47,36,97,1,11,3,4,4,0,1,67,1,1334,4015,2,0,0
4,29732.0,23,25,0,8,0,1,4,1,2,0,2,9,0,0,53,3,38,3893,0,1,1
3,41275.0,33,24,4,22,0,2,9,4,3,1,3,5,0,0,64,5,61,3894,0,1,1
4,63516.0,30,141,11,114,15,14,5,4,4,1,7,5,0,0,51,4,300,4155,0,1,2
4,42769.0,15,71,0,13,3,1,0,2,1,1,4,4,0,0,62,3,88,4057,0,1,1
3,49572.0,25,35,1,16,0,1,1,2,2,0,3,7,0,0,66,4,54,3993,0,1,1
2,69209.0,4,496,32,849,229,48,128,2,5,3,6,4,0,0,52,2,1782,4447,1,0,0
2,17148.0,80,9,9,11,13,10,16,4,3,1,3,8,0,0,48,3,68,3949,0,1,1
2,40590.0,30,154,0,50,6,11,37,5,3,4,3,6,0,0,55,3,258,4067,1,1,2
3,30560.0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,48,3,31,4164,0,1,1
1,32146.0,16,26,3,23,4,7,3,2,2,0,4,6,0,0,41,3,66,3845,0,1,1
1,41713.0,57,77,8,44,10,10,25,5,3,1,4,6,0,0,60,3,174,3858,0,1,1
3,34176.0,9,11,2,7,4,2,2,1,1,0,3,3,0,0,49,3,28,3955,0,1,1
4,58482.0,59,576,7,115,19,7,7,2,7,4,9,6,0,0,69,3,731,3906,1,1,2
2,59686.0,78,89,15,89,34,42,5,1,4,1,6,4,0,0,59,2,274,3952,0,1,1
4,60896.0,90,1013,30,399,60,46,153,3,9,10,4,6,0,1,60,3,1701,4423,1,1,2
2,62994.0,74,224,12,48,4,12,12,1,6,2,4,6,0,0,44,3,312,3914,0,1,1
2,47320.0,10,200,19,111,50,15,19,6,5,1,8,6,0,0,67,3,414,4129,0,1,2
1,74859.0,63,570,73,614,133,102,73,1,6,5,11,3,0,0,75,1,1565,4188,1,0,0
0,15253.0,13,1,3,3,8,1,13,2,1,0,3,7,0,0,32,2,29,4041,0,1,1
4,31560.0,98,62,1,20,4,0,7,2,2,1,3,8,0,0,50,2,94,4167,0,1,1
2,72071.0,4,531,69,300,150,138,150,3,5,4,8,2,0,0,70,2,1338,4297,0,1,0
3,91172.0,94,162,28,818,0,28,56,0,4,3,7,3,0,1,34,1,1092,4256,5,0,0
2,90000.0,91,675,144,133,94,192,241,1,4,8,5,1,0,0,40,2,1479,3985,3,0,0
2,41967.0,66,23,4,10,0,2,15,1,1,0,3,4,0,0,43,3,54,4015,0,1,1
2,69263.0,14,492,5,32,13,5,21,1,9,1,7,6,0,0,59,2,568,3913,1,1,2
1,65706.0,77,918,10,129,13,0,129,1,11,3,12,7,0,1,54,1,1199,4163,4,0,0
2,60934.0,41,224,155,155,192,93,54,2,6,4,11,4,0,0,49,3,873,3960,0,1,0
2,71965.0,21,572,19,286,50,38,248,3,6,3,5,3,0,0,73,3,1213,4132,0,1,2
2,65210.0,25,626,0,70,0,7,28,2,9,3,8,6,0,0,69,3,731,3908,2,1,2
4,79174.0,2,1074,37,518,193,92,129,1,5,6,7,2,0,1,49,2,2043,4331,3,0,0
3,81380.0,51,741,68,689,224,68,103,1,4,2,10,2,0,0,57,1,1893,4351,0,0,0
4,48432.0,3,322,3,50,4,3,42,5,7,1,6,8,0,0,51,2,424,4416,0,1,2
2,52914.0,32,254,10,44,30,10,227,2,7,3,3,7,0,0,53,3,575,4335,1,1,2
2,38946.0,84,116,6,82,6,6,41,2,3,1,6,5,0,0,69,3,257,4045,0,1,1
2,26067.0,49,22,2,18,0,2,12,3,3,0,3,8,0,0,50,3,56,4034,0,1,1
4,44325.0,69,516,0,21,0,0,5,4,8,2,7,8,0,0,52,3,542,4276,1,1,2
2,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,60,2,125,3864,0,0,1
0,26487.0,23,2,8,10,12,14,23,3,2,1,3,5,0,0,46,2,69,4202,0,1,1
1,53233.0,18,28,0,9,3,0,0,1,1,0,3,4,0,0,67,3,40,3900,0,1,1
2,67716.0,8,530,142,217,62,9,56,4,7,4,13,5,0,0,64,3,1016,4332,1,1,2
3,76234.0,21,519,50,167,130,0,41,1,8,3,11,3,0,0,52,3,907,3940,1,1,0
4,84117.0,60,611,76,749,59,45,26,1,7,10,6,2,0,0,68,2,1566,3846,1,0,0
3,65487.0,48,240,67,500,199,0,163,3,3,5,6,2,0,0,67,2,1169,3967,0,0,0
0,25224.0,36,4,9,12,11,2,8,2,1,1,3,3,0,0,52,3,46,3902,0,1,1
3,89616.0,36,671,47,655,145,111,15,1,7,5,12,2,0,1,41,1,1644,4286,1,0,0
2,40851.0,63,23,1,7,0,4,24,1,1,1,2,7,0,0,53,3,59,4290,0,1,1
2,27469.0,2,9,1,2,3,2,0,1,0,0,3,6,0,0,77,2,17,4493,0,0,1
1,82347.0,38,556,54,845,202,133,63,1,7,7,10,3,0,1,67,2,1853,4397,3,0,0
2,73803.0,61,833,80,363,52,26,174,2,9,5,6,6,0,1,67,3,1528,4494,2,1,2
3,8820.0,52,12,0,13,4,2,4,4,3,0,3,8,0,0,72,3,35,4261,0,1,1
2,43322.0,25,56,7,48,10,2,18,1,3,0,4,7,0,0,50,1,141,3866,0,0,1
